name,age,income,credit_score,loan_amount,employment_type,loan_status,city
Fatima,45,58304,879,608633,Self-Employed,Rejected,Bangalore
Arjun,42,81374,787,813590,Salaried,Rejected,Delhi
Aman,68,109311,651,838440,Business,Rejected,Chennai
Fatima,45,102481,686,522696,Business,Approved,Hyderabad
Rahul,59,136326,833,302336,Business,Rejected,Kolkata
Neha,52,129936,622,600127,Business,Approved,Chennai
Neha,21,52914,722,1043275,Business,Rejected,Mumbai
Karan,61,110949,829,652144,Self-Employed,Approved,Ahmedabad
Sara,25,119347,840,862459,Business,Approved,Chennai
Arjun,52,65434,892,126253,Business,Approved,Chennai
Kabir,66,141491,791,295303,Self-Employed,Approved,Pune
Kabir,35,136487,830,21258,Self-Employed,Rejected,Hyderabad
Aditya,35,134227,801,534045,Business,Rejected,Hyderabad
Rohan,59,144739,752,535244,Salaried,Rejected,Ahmedabad
Priya,41,73213,597,829653,Business,Approved,Chennai
Rohan,34,71562,842,475116,Salaried,Approved,Mumbai
Riya,34,139997,705,304306,Salaried,Approved,Bangalore
Arjun,59,126147,761,583900,Salaried,Rejected,Hyderabad
Neha,60,83478,851,728127,Salaried,Approved,Hyderabad
Sara,28,102853,681,496913,Business,Approved,Pune
Zoya,20,138529,578,607587,Self-Employed,Approved,Kolkata
Arjun,65,114453,809,206310,Salaried,Rejected,Mumbai
Priya,64,102092,699,805121,Salaried,Approved,Chennai
Priya,56,115397,827,731557,Self-Employed,Rejected,Ahmedabad
Neha,27,68382,653,45685,Business,Approved,Kolkata
Rohan,50,140216,598,956089,Salaried,Approved,Ahmedabad
Sara,64,144410,572,477094,Business,Rejected,Hyderabad
Zoya,63,154620,725,496428,Salaried,Approved,Kolkata
Aisha,60,93233,880,115805,Self-Employed,Approved,Kolkata
Riya,48,151966,810,123243,Business,Approved,Kolkata
Imran,70,97288,771,193829,Salaried,Rejected,Delhi
Rahul,45,144262,636,119414,Salaried,Rejected,Pune
Ananya,53,132610,463,469988,Self-Employed,Approved,Pune
Arjun,50,55789,725,489021,Self-Employed,Approved,Kolkata
Fatima,69,139998,822,675056,Salaried,Approved,Hyderabad
Rohan,55,152322,681,551505,Business,Rejected,Bangalore
Aman,31,73129,568,230968,Salaried,Approved,Kolkata
Rahul,26,70401,664,713381,Salaried,Rejected,Ahmedabad
Kabir,58,141163,886,202504,Salaried,Rejected,Ahmedabad
Riya,46,154936,653,677528,Salaried,Approved,Hyderabad
Imran,50,144185,885,916152,Self-Employed,Rejected,Chennai
Rohan,60,99253,760,327925,Business,Rejected,Delhi
Priya,44,94218,807,622255,Self-Employed,Approved,Pune
Fatima,61,81865,815,408116,Business,Rejected,Hyderabad
Kabir,52,65796,725,347923,Business,Rejected,Ahmedabad
Arjun,49,99788,775,558306,Business,Rejected,Kolkata
Ananya,60,107975,579,136651,Self-Employed,Approved,Mumbai
Riya,67,63233,803,854706,Salaried,Approved,Ahmedabad
Aisha,59,70849,521,627363,Business,Rejected,Chennai
Aditya,60,145628,661,294695,Business,Approved,Pune
Aman,68,53414,799,348128,Self-Employed,Rejected,Chennai
Aman,53,133656,533,667442,Business,Rejected,Mumbai
Kabir,70,151118,613,492517,Salaried,Approved,Kolkata
Riya,51,81699,693,848937,Salaried,Rejected,Ahmedabad
Ananya,51,94604,522,44689,Business,Approved,Chennai
Sara,64,145250,876,627037,Salaried,Rejected,Kolkata
Kabir,69,134033,890,270415,Salaried,Rejected,Pune
Priya,63,120202,619,344621,Business,Rejected,Mumbai
Ananya,48,120283,849,153575,Salaried,Rejected,Chennai
Neha,58,114526,669,437949,Salaried,Rejected,Kolkata
Riya,30,133700,627,359710,Salaried,Rejected,Delhi
Imran,33,101250,758,361215,Self-Employed,Rejected,Ahmedabad
Neha,59,100703,819,489944,Business,Rejected,Ahmedabad
Fatima,28,127914,648,161677,Salaried,Rejected,Ahmedabad
Sara,59,133388,497,921751,Self-Employed,Approved,Mumbai
Karan,65,143391,782,225118,Salaried,Approved,Mumbai
Aman,54,111370,630,144905,Self-Employed,Rejected,Kolkata
Kabir,52,145751,852,863967,Business,Approved,Pune
Riya,61,99900,708,888687,Salaried,Rejected,Mumbai
Zoya,44,144065,775,291620,Self-Employed,Rejected,Hyderabad
Neha,45,80703,778,789156,Salaried,Approved,Chennai
Fatima,24,152838,561,793702,Salaried,Rejected,Chennai
Priya,58,141516,794,616091,Self-Employed,Rejected,Chennai
Aman,55,130339,770,189670,Salaried,Approved,Bangalore
Karan,43,103500,824,424137,Business,Approved,Bangalore
Kabir,42,87599,633,153873,Business,Approved,Chennai
Riya,35,133395,888,316084,Salaried,Rejected,Chennai
Karan,34,161830,485,704994,Self-Employed,Rejected,Kolkata
Arjun,50,44527,720,493337,Salaried,Rejected,Ahmedabad
Sara,26,73702,812,-53691,Salaried,Approved,Pune
Priya,45,106241,629,922364,Self-Employed,Approved,Hyderabad
Zoya,50,96691,660,393684,Self-Employed,Approved,Hyderabad
Rahul,64,142097,829,560373,Business,Approved,Bangalore
Zoya,60,97424,801,131471,Salaried,Rejected,Pune
Aman,52,108252,677,926770,Self-Employed,Rejected,Kolkata
Imran,27,143801,708,494922,Self-Employed,Approved,Bangalore
Zoya,40,148210,640,460172,Self-Employed,Rejected,Pune
Rohan,59,133637,866,20268,Self-Employed,Approved,Kolkata
Ananya,49,73196,706,23630,Self-Employed,Rejected,Kolkata
Aisha,66,156472,869,304921,Self-Employed,Approved,Hyderabad
Riya,35,125911,722,796859,Business,Rejected,Chennai
Aisha,34,118830,839,347740,Self-Employed,Approved,Mumbai
Kabir,55,141837,703,127772,Self-Employed,Approved,Chennai
Arjun,26,141704,863,316593,Business,Rejected,Bangalore
Fatima,30,105665,765,519632,Self-Employed,Approved,Pune
Fatima,53,143630,783,703094,Self-Employed,Rejected,Chennai
Zoya,30,141739,853,441553,Business,Rejected,Ahmedabad
Zoya,69,125005,722,114839,Salaried,Rejected,Kolkata
Fatima,63,100311,602,303706,Self-Employed,Approved,Delhi
Aditya,44,120203,873,664769,Self-Employed,Rejected,Ahmedabad
Arjun,60,147208,819,765066,Self-Employed,Rejected,Delhi
Zoya,70,43066,860,674477,Business,Approved,Delhi
Imran,61,111965,757,560662,Salaried,Approved,Mumbai
Aman,25,120077,809,235579,Self-Employed,Rejected,Pune
Karan,31,54698,876,788483,Self-Employed,Rejected,Delhi
Fatima,46,112941,720,818077,Self-Employed,Approved,Kolkata
Aisha,44,130895,830,760701,Self-Employed,Rejected,Mumbai
Ananya,30,122667,805,668717,Self-Employed,Approved,Ahmedabad
Priya,68,68637,785,691390,Salaried,Rejected,Mumbai
Ananya,31,131133,844,887851,Business,Approved,Chennai
Rohan,51,99253,546,479958,Salaried,Approved,Kolkata
Fatima,52,112011,855,785571,Self-Employed,Rejected,Hyderabad
Fatima,58,79553,820,16387,Self-Employed,Approved,Pune
Aditya,50,132576,766,849910,Self-Employed,Approved,Delhi
Aisha,57,142326,683,760421,Self-Employed,Approved,Kolkata
Aisha,30,111571,538,460555,Salaried,Approved,Delhi
Priya,39,91074,717,450377,Salaried,Approved,Mumbai
Aisha,55,116551,661,232626,Salaried,Approved,Pune
Zoya,65,129887,808,814008,Salaried,Approved,Bangalore
Ananya,47,112322,789,527315,Business,Approved,Pune
Rohan,27,120023,790,115220,Salaried,Rejected,Mumbai
Neha,33,66499,776,538475,Salaried,Approved,Hyderabad
Rohan,49,136828,711,496863,Salaried,Approved,Hyderabad
Rohan,52,50760,646,334701,Self-Employed,Rejected,Delhi
Priya,38,88424,761,331405,Self-Employed,Approved,Mumbai
Kabir,64,152740,686,187288,Business,Rejected,Kolkata
Fatima,35,77493,551,678311,Self-Employed,Rejected,Ahmedabad
Priya,59,66566,798,93272,Business,Approved,Hyderabad
Rohan,26,100888,727,607993,Business,Rejected,Mumbai
Kabir,67,105368,846,789194,Salaried,Rejected,Delhi
Riya,52,149535,574,205,Business,Rejected,Mumbai
Aditya,61,145553,770,542193,Business,Rejected,Ahmedabad
Arjun,55,104648,867,122702,Salaried,Approved,Mumbai
Zoya,19,30561,819,695256,Self-Employed,Approved,Delhi
Zoya,67,132506,848,284017,Business,Rejected,Mumbai
Ananya,43,129413,688,745331,Self-Employed,Rejected,Hyderabad
Rahul,33,119377,742,1003238,Self-Employed,Approved,Kolkata
Ananya,45,105978,707,927159,Self-Employed,Rejected,Chennai
Zoya,51,51073,805,802031,Self-Employed,Rejected,Delhi
Aisha,57,153931,723,784699,Salaried,Rejected,Mumbai
Imran,60,150706,688,706278,Salaried,Approved,Mumbai
Riya,59,59450,669,806570,Self-Employed,Approved,Kolkata
Priya,48,137649,810,877448,Self-Employed,Approved,Hyderabad
Riya,47,26076,807,421449,Business,Approved,Kolkata
Fatima,50,143798,886,841539,Salaried,Approved,Mumbai
Rahul,64,66734,678,276183,Self-Employed,Approved,Pune
Zoya,55,87086,591,186235,Self-Employed,Approved,Kolkata
Rohan,37,140344,769,780526,Salaried,Rejected,Delhi
Arjun,42,120468,820,114024,Self-Employed,Approved,Hyderabad
Ananya,27,128281,769,337556,Salaried,Rejected,Ahmedabad
Neha,50,145329,646,190235,Self-Employed,Approved,Kolkata
Kabir,40,42407,730,607606,Business,Rejected,Mumbai
Ananya,50,106476,663,222082,Business,Rejected,Ahmedabad
Sara,33,117839,809,196937,Self-Employed,Rejected,Kolkata
Aman,27,45207,481,800284,Self-Employed,Rejected,Mumbai
Kabir,35,154800,785,319669,Business,Approved,Delhi
Karan,29,121473,822,419879,Salaried,Rejected,Hyderabad
Riya,47,60034,675,796812,Self-Employed,Rejected,Ahmedabad
Imran,51,113671,661,750563,Self-Employed,Rejected,Kolkata
Aman,48,138682,718,528731,Salaried,Rejected,Chennai
Rahul,46,85158,867,106657,Business,Rejected,Mumbai
Rahul,59,129285,895,578616,Salaried,Approved,Mumbai
Zoya,62,99149,871,286830,Salaried,Approved,Kolkata
Rohan,57,93002,865,779937,Salaried,Rejected,Chennai
Aisha,52,112774,717,636864,Business,Approved,Pune
Priya,32,83374,871,109071,Salaried,Rejected,Kolkata
Aman,37,151328,880,462547,Business,Approved,Mumbai
Neha,61,128304,708,355068,Business,Rejected,Ahmedabad
Arjun,42,98303,893,465321,Self-Employed,Rejected,Pune
Karan,44,145128,855,366023,Salaried,Rejected,Chennai
Kabir,68,121365,623,262661,Self-Employed,Rejected,Ahmedabad
Aditya,56,151475,841,292186,Self-Employed,Rejected,Ahmedabad
Aman,55,72400,900,273943,Self-Employed,Approved,Pune
Ananya,39,99987,816,128699,Salaried,Approved,Delhi
Sara,62,89913,863,643893,Salaried,Approved,Hyderabad
Riya,66,98370,884,280069,Business,Approved,Pune
Priya,47,115092,535,465847,Self-Employed,Approved,Chennai
Aditya,35,98693,857,-7527,Business,Approved,Mumbai
Neha,29,140964,872,803909,Business,Approved,Hyderabad
Neha,62,116451,873,102607,Business,Approved,Bangalore
Imran,60,109653,735,729072,Self-Employed,Approved,Mumbai
Aisha,44,160337,847,179785,Business,Approved,Pune
Aman,48,112525,827,897400,Business,Approved,Delhi
Kabir,56,136743,725,761297,Self-Employed,Rejected,Chennai
Aisha,65,102507,754,689992,Self-Employed,Rejected,Pune
Ananya,48,136223,634,209980,Business,Rejected,Hyderabad
Ananya,45,100381,809,596397,Business,Rejected,Kolkata
Priya,41,63680,816,349532,Business,Approved,Pune
Karan,64,147923,473,262868,Self-Employed,Approved,Mumbai
Priya,50,101435,553,765435,Business,Approved,Delhi
Riya,38,156404,822,23166,Self-Employed,Rejected,Delhi
Priya,58,98176,802,310929,Self-Employed,Rejected,Bangalore
Fatima,64,150659,817,422443,Business,Rejected,Kolkata
Neha,47,72467,618,142760,Self-Employed,Approved,Hyderabad
Zoya,67,56617,873,657938,Business,Rejected,Pune
Kabir,65,103699,599,668663,Salaried,Rejected,Hyderabad
Imran,64,91103,628,302352,Self-Employed,Approved,Chennai
Kabir,27,125542,667,786891,Self-Employed,Rejected,Bangalore
Ananya,34,114538,741,49908,Salaried,Approved,Mumbai
Kabir,27,145341,629,586987,Business,Rejected,Delhi
Ananya,55,161119,694,547764,Business,Approved,Hyderabad
Sara,51,150222,884,419276,Salaried,Rejected,Chennai
Aman,39,72469,688,931584,Salaried,Approved,Hyderabad
Arjun,39,146058,684,271270,Business,Rejected,Kolkata
Rohan,51,160678,819,852431,Business,Approved,Kolkata
Arjun,28,139727,590,561453,Self-Employed,Approved,Hyderabad
Sara,30,131174,647,16706,Self-Employed,Rejected,Hyderabad
Zoya,19,101236,706,634924,Salaried,Rejected,Mumbai
Karan,22,127217,763,760109,Business,Approved,Pune
Aisha,34,60901,875,432942,Salaried,Approved,Bangalore
Aditya,67,139617,726,520239,Self-Employed,Approved,Kolkata
Arjun,66,44820,683,621029,Salaried,Approved,Pune
Neha,52,144101,785,854824,Salaried,Approved,Hyderabad
Ananya,58,83827,735,310321,Salaried,Rejected,Hyderabad
Rohan,50,143097,884,321189,Self-Employed,Approved,Bangalore
Riya,38,127801,860,653898,Business,Rejected,Kolkata
Kabir,61,138175,838,740631,Business,Rejected,Pune
Rahul,61,153589,886,284321,Salaried,Approved,Ahmedabad
Neha,58,60409,859,215998,Business,Rejected,Delhi
Zoya,51,129545,537,707212,Salaried,Approved,Pune
Aisha,55,48219,853,478972,Business,Approved,Hyderabad
Aman,44,136124,736,362503,Salaried,Approved,Bangalore
Neha,60,141368,609,362607,Business,Approved,Mumbai
Fatima,67,158316,719,452709,Salaried,Approved,Mumbai
Ananya,30,123580,792,519214,Self-Employed,Rejected,Bangalore
Aisha,61,117434,767,523649,Salaried,Rejected,Chennai
Ananya,55,61224,612,403644,Self-Employed,Approved,Kolkata
Sara,54,147032,799,349371,Business,Approved,Bangalore
Priya,50,128532,851,529701,Salaried,Approved,Delhi
Rahul,69,146994,850,238601,Business,Approved,Chennai
Aisha,59,136314,549,447428,Business,Approved,Chennai
Fatima,66,156227,849,732088,Self-Employed,Rejected,Pune
Rahul,51,151004,876,491196,Salaried,Rejected,Delhi
Ananya,59,94326,811,289284,Self-Employed,Approved,Pune
Aman,50,154325,534,842207,Self-Employed,Rejected,Kolkata
Fatima,53,148033,719,115381,Business,Approved,Bangalore
Zoya,66,145977,664,860867,Salaried,Approved,Mumbai
Sara,50,112274,721,581994,Salaried,Rejected,Pune
Aman,62,139092,686,782116,Self-Employed,Approved,Chennai
Rahul,52,130762,840,214389,Business,Approved,Kolkata
Zoya,62,54789,772,-53031,Self-Employed,Rejected,Chennai
Ananya,68,109329,653,550519,Salaried,Rejected,Hyderabad
Kabir,58,152425,723,366009,Salaried,Approved,Chennai
Zoya,47,126883,541,715308,Salaried,Approved,Bangalore
Zoya,55,155565,889,207781,Business,Approved,Delhi
Riya,67,132095,644,545779,Salaried,Approved,Chennai
Karan,43,142414,895,419837,Business,Rejected,Hyderabad
Aditya,63,85164,889,289458,Salaried,Rejected,Hyderabad
Kabir,54,118319,881,112521,Salaried,Approved,Kolkata
Zoya,42,132406,613,551120,Business,Approved,Chennai
Neha,52,139530,846,652668,Self-Employed,Rejected,Ahmedabad
Karan,50,136205,843,706520,Business,Rejected,Hyderabad
Ananya,64,50345,856,385437,Self-Employed,Rejected,Bangalore
Fatima,66,47100,869,208069,Self-Employed,Approved,Ahmedabad
Fatima,49,143636,708,795684,Salaried,Rejected,Chennai
Ananya,41,75047,530,581011,Business,Approved,Mumbai
Rahul,44,157023,858,671904,Salaried,Rejected,Hyderabad
Rohan,28,85317,689,403775,Self-Employed,Rejected,Kolkata
Aisha,63,68602,896,551263,Salaried,Rejected,Bangalore
Neha,41,105969,785,755798,Self-Employed,Approved,Chennai
Zoya,70,154754,534,544867,Business,Rejected,Delhi
Imran,54,133093,820,320673,Self-Employed,Approved,Hyderabad
Aisha,51,129997,564,115176,Salaried,Rejected,Pune
Karan,48,138108,814,707249,Business,Rejected,Bangalore
Fatima,61,98114,741,829959,Self-Employed,Rejected,Delhi
Zoya,58,139900,628,858648,Business,Approved,Chennai
Priya,56,124673,792,472229,Salaried,Rejected,Pune
Zoya,59,75795,579,283093,Self-Employed,Rejected,Hyderabad
Fatima,58,95767,723,112821,Salaried,Rejected,Kolkata
Zoya,41,129628,708,457774,Salaried,Approved,Ahmedabad
Sara,35,98952,872,848984,Self-Employed,Rejected,Hyderabad
Kabir,52,77572,665,739750,Salaried,Approved,Chennai
Zoya,42,116881,874,608255,Business,Rejected,Kolkata
Arjun,54,116536,841,566582,Salaried,Rejected,Ahmedabad
Aditya,26,94785,680,671834,Salaried,Rejected,Mumbai
Arjun,42,91450,610,341919,Salaried,Rejected,Ahmedabad
Karan,59,122188,549,87338,Business,Rejected,Ahmedabad
Sara,67,55400,618,486437,Business,Rejected,Ahmedabad
Aman,62,143086,865,33355,Salaried,Approved,Delhi
Aman,59,80258,713,571446,Salaried,Approved,Ahmedabad
Sara,70,155387,797,309195,Salaried,Rejected,Kolkata
Fatima,65,49729,618,708776,Self-Employed,Rejected,Chennai
Aisha,46,43517,762,293051,Self-Employed,Approved,Mumbai
Riya,52,160742,577,107134,Business,Rejected,Hyderabad
Priya,39,138019,844,175156,Salaried,Rejected,Hyderabad
Arjun,53,147284,548,600925,Business,Approved,Delhi
Riya,49,61119,702,798564,Self-Employed,Approved,Chennai
Karan,63,28670,559,978142,Business,Approved,Hyderabad
Sara,46,152417,832,760262,Salaried,Rejected,Ahmedabad
Ananya,27,81875,796,155618,Salaried,Approved,Ahmedabad
Aman,59,145187,800,728856,Salaried,Approved,Hyderabad
Karan,30,129602,827,807067,Self-Employed,Approved,Bangalore
Rahul,63,77310,541,625500,Business,Rejected,Bangalore
Priya,40,105479,738,636866,Salaried,Rejected,Chennai
Karan,41,139902,634,818410,Salaried,Approved,Kolkata
Karan,50,83778,707,619214,Self-Employed,Rejected,Mumbai
Karan,47,138385,570,528158,Self-Employed,Approved,Bangalore
Zoya,49,102979,752,860752,Salaried,Rejected,Delhi
Zoya,53,101114,620,559020,Salaried,Approved,Mumbai
Rahul,59,145419,705,519759,Business,Approved,Ahmedabad
Kabir,50,147835,734,951883,Salaried,Approved,Hyderabad
Aditya,64,123216,507,404046,Salaried,Rejected,Bangalore
Neha,55,131429,812,797173,Salaried,Approved,Ahmedabad
Karan,46,126980,764,226597,Salaried,Rejected,Ahmedabad
Arjun,38,138606,509,247806,Salaried,Rejected,Chennai
Riya,61,156501,849,621708,Self-Employed,Approved,Kolkata
Arjun,43,86303,878,259081,Self-Employed,Approved,Chennai
Zoya,68,149536,714,144891,Self-Employed,Approved,Pune
Karan,69,145300,856,256717,Salaried,Rejected,Hyderabad
Aditya,45,89154,838,414212,Salaried,Rejected,Ahmedabad
Ananya,60,109412,728,439036,Salaried,Rejected,Mumbai
Imran,61,54806,861,553239,Business,Approved,Ahmedabad
Neha,59,131240,646,439898,Business,Rejected,Mumbai
Imran,59,150005,765,72248,Salaried,Rejected,Chennai
Riya,41,117114,889,794968,Salaried,Approved,Mumbai
Fatima,58,59884,573,19569,Self-Employed,Rejected,Chennai
Neha,40,112925,561,128262,Self-Employed,Rejected,Delhi
Priya,29,100866,738,838421,Self-Employed,Approved,Kolkata
Ananya,50,123347,744,116322,Self-Employed,Rejected,Pune
Riya,65,160828,877,770717,Business,Rejected,Bangalore
Riya,55,67285,884,604638,Salaried,Rejected,Hyderabad
Sara,47,53256,746,299645,Salaried,Rejected,Pune
Riya,47,114638,830,539976,Salaried,Rejected,Pune
Arjun,49,46139,801,714152,Salaried,Approved,Bangalore
Aisha,57,112826,452,625445,Self-Employed,Approved,Kolkata
Aditya,59,122599,855,741101,Self-Employed,Approved,Bangalore
Aditya,29,112073,666,49998,Self-Employed,Rejected,Pune
Neha,42,154174,628,518949,Salaried,Rejected,Mumbai
Karan,41,92684,830,568479,Salaried,Rejected,Chennai
Karan,66,113230,778,912128,Business,Rejected,Kolkata
Priya,43,58835,652,115310,Salaried,Approved,Hyderabad
Karan,51,101109,567,383388,Business,Approved,Hyderabad
Aisha,55,161362,701,298413,Business,Rejected,Hyderabad
Aditya,47,161589,601,786963,Business,Rejected,Bangalore
Riya,67,155827,540,522270,Business,Approved,Bangalore
Fatima,60,114884,814,171309,Business,Rejected,Mumbai
Kabir,22,129630,793,152952,Salaried,Rejected,Pune
Imran,35,139711,884,800655,Salaried,Approved,Kolkata
Zoya,52,54261,740,422160,Business,Approved,Kolkata
Aisha,61,156546,838,564830,Business,Rejected,Pune
Karan,51,150079,676,599196,Self-Employed,Rejected,Hyderabad
Riya,62,67344,775,407870,Business,Rejected,Delhi
Rohan,65,58032,880,129001,Business,Rejected,Bangalore
Kabir,54,54436,898,573849,Business,Rejected,Chennai
Aditya,32,131580,691,112034,Salaried,Approved,Bangalore
Fatima,67,121454,590,833393,Self-Employed,Approved,Chennai
Arjun,37,113451,652,777470,Self-Employed,Approved,Hyderabad
Rohan,50,95887,762,557307,Salaried,Rejected,Delhi
Riya,30,109490,593,320764,Salaried,Rejected,Mumbai
Ananya,52,119912,671,454005,Self-Employed,Rejected,Mumbai
Zoya,60,140750,817,586383,Self-Employed,Rejected,Kolkata
Aditya,51,133651,569,487398,Business,Rejected,Chennai
Aisha,33,128642,833,215350,Salaried,Approved,Ahmedabad
Neha,23,93118,697,478953,Business,Approved,Bangalore
Fatima,30,144832,883,542222,Salaried,Approved,Mumbai
Ananya,65,60670,839,326886,Self-Employed,Rejected,Delhi
Aditya,37,53138,892,142790,Salaried,Approved,Pune
Fatima,31,136315,806,473521,Salaried,Rejected,Hyderabad
Aditya,58,154078,635,680237,Business,Approved,Mumbai
Ananya,26,132677,575,458102,Business,Approved,Delhi
Neha,42,106815,645,767477,Business,Approved,Kolkata
Kabir,60,115974,836,263168,Self-Employed,Rejected,Pune
Ananya,56,41953,536,498844,Business,Approved,Mumbai
Imran,34,162499,430,864427,Business,Rejected,Mumbai
Sara,57,132409,823,360810,Salaried,Approved,Kolkata
Zoya,65,118371,883,354620,Salaried,Approved,Mumbai
Riya,67,136138,857,733496,Business,Approved,Mumbai
Kabir,35,95810,517,333574,Business,Rejected,Kolkata
