name,age,income,credit_score,loan_amount,employment_type,loan_status,city
Rohan,21,43428,539,168574,Self-Employed,Rejected,Mumbai
Priya,44,128896,591,589386,Salaried,Rejected,Delhi
Arjun,33,126279,638,621721,Salaried,Approved,Hyderabad
Ananya,21,78510,635,520427,Salaried,Rejected,Chennai
Riya,40,69311,579,445713,Business,Rejected,Bangalore
Arjun,28,28407,533,820079,Salaried,Approved,Hyderabad
Riya,30,144391,728,306422,Salaried,Rejected,Pune
Rahul,53,149716,775,661221,Business,Approved,Kolkata
Ananya,35,69416,838,954211,Business,Approved,Kolkata
Fatima,26,137331,698,783226,Salaried,Approved,Bangalore
Aditya,53,84231,479,986642,Business,Approved,Hyderabad
Priya,65,75067,452,395987,Salaried,Rejected,Ahmedabad
Karan,61,107732,734,669285,Self-Employed,Approved,Bangalore
Karan,56,58930,509,842780,Business,Rejected,Kolkata
Priya,50,85920,791,506742,Salaried,Approved,Mumbai
Priya,40,67545,785,933731,Business,Rejected,Kolkata
Neha,26,108761,840,545367,Salaried,Approved,Mumbai
Ananya,37,101040,665,834771,Business,Approved,Kolkata
Aisha,37,138807,624,171960,Salaried,Rejected,Hyderabad
Arjun,58,64776,808,965664,Self-Employed,Rejected,Bangalore
Aisha,43,75727,460,948048,Self-Employed,Approved,Hyderabad
Zoya,50,102902,849,939936,Business,Rejected,Chennai
Ananya,51,79205,510,160295,Salaried,Rejected,Mumbai
Rohan,46,65196,680,429644,Self-Employed,Approved,Chennai
Imran,30,92074,739,878635,Self-Employed,Approved,Delhi
Rahul,39,91441,622,331399,Business,Rejected,Mumbai
Rahul,59,91515,582,768569,Self-Employed,Rejected,Chennai
Fatima,48,74670,820,668799,Business,Rejected,Delhi
Rohan,25,53637,715,188639,Self-Employed,Approved,Kolkata
Imran,49,141702,683,510359,Business,Approved,Chennai
Neha,57,99055,658,201325,Self-Employed,Rejected,Bangalore
Priya,49,34143,793,873472,Salaried,Rejected,Mumbai
Aisha,43,41148,516,630804,Business,Approved,Ahmedabad
Imran,47,95731,784,226082,Self-Employed,Approved,Bangalore
Priya,64,148422,847,303604,Salaried,Approved,Delhi
Karan,37,61690,644,73653,Self-Employed,Rejected,Mumbai
Riya,57,58893,812,287571,Business,Approved,Mumbai
Kabir,62,42106,547,407589,Self-Employed,Approved,Ahmedabad
Aisha,59,65045,496,193172,Business,Approved,Chennai
Aman,23,127953,645,953333,Self-Employed,Rejected,Hyderabad
Rahul,39,94692,695,867755,Self-Employed,Approved,Bangalore
Rahul,37,46852,635,417067,Self-Employed,Rejected,Delhi
Rahul,41,57450,677,480122,Self-Employed,Approved,Delhi
Rahul,51,98024,667,627396,Business,Rejected,Kolkata
Priya,64,48648,471,289793,Business,Approved,Delhi
Fatima,25,145199,696,85843,Salaried,Rejected,Chennai
Ananya,34,149704,753,863365,Business,Approved,Delhi
Arjun,57,93745,847,557548,Salaried,Approved,Kolkata
Neha,37,130046,530,894696,Self-Employed,Rejected,Chennai
Sara,57,132142,507,546909,Business,Rejected,Ahmedabad
Rahul,48,26093,570,254155,Salaried,Rejected,Mumbai
Arjun,41,35299,809,93334,Salaried,Approved,Kolkata
Rahul,30,148076,460,204287,Business,Rejected,Delhi
Arjun,26,119785,700,428381,Self-Employed,Rejected,Chennai
Arjun,46,61100,721,572494,Business,Rejected,Delhi
Aman,24,138828,587,475502,Self-Employed,Rejected,Delhi
Rohan,62,121956,459,867804,Salaried,Approved,Chennai
Karan,37,61146,537,915323,Salaried,Rejected,Bangalore
Imran,24,88082,723,854260,Self-Employed,Rejected,Hyderabad
Priya,33,26755,743,440555,Business,Approved,Kolkata
Arjun,65,97796,560,467224,Business,Rejected,Mumbai
Ananya,37,68984,678,673293,Salaried,Approved,Bangalore
Sara,25,60113,829,745897,Business,Approved,Chennai
Sara,60,108134,685,57305,Salaried,Approved,Chennai
Kabir,57,81660,704,688901,Self-Employed,Approved,Delhi
Kabir,43,34648,742,187044,Salaried,Rejected,Pune
Kabir,56,119872,819,419970,Salaried,Approved,Bangalore
Aman,57,83977,451,921723,Self-Employed,Rejected,Bangalore
Sara,53,46171,753,158150,Self-Employed,Rejected,Chennai
Neha,25,81276,558,891033,Business,Approved,Kolkata
Sara,22,143494,688,400483,Self-Employed,Rejected,Hyderabad
Fatima,40,144896,543,363552,Business,Rejected,Kolkata
Priya,31,75525,516,412625,Business,Rejected,Pune
Priya,65,34186,541,364970,Business,Rejected,Kolkata
Aditya,62,81917,812,877749,Self-Employed,Approved,Kolkata
Rohan,40,50070,775,370567,Salaried,Rejected,Chennai
Aman,54,89934,534,682921,Self-Employed,Rejected,Chennai
Aisha,46,123655,814,942767,Self-Employed,Rejected,Bangalore
Rahul,31,105397,742,99152,Salaried,Rejected,Hyderabad
Rahul,62,63905,514,357244,Self-Employed,Rejected,Ahmedabad
Riya,24,99399,596,59944,Business,Rejected,Pune
Karan,51,54891,694,485368,Salaried,Rejected,Hyderabad
Kabir,45,116032,848,777577,Salaried,Approved,Delhi
Arjun,23,53943,661,869871,Business,Approved,Bangalore
Priya,38,145973,772,111496,Salaried,Approved,Chennai
Karan,27,148761,813,169169,Self-Employed,Rejected,Delhi
Rahul,40,144464,483,321187,Self-Employed,Rejected,Chennai
Priya,21,108117,483,597045,Self-Employed,Rejected,Delhi
Zoya,34,68248,762,603111,Business,Approved,Hyderabad
Aman,31,45698,744,614872,Business,Rejected,Bangalore
Arjun,60,79690,800,485618,Business,Rejected,Kolkata
Neha,43,57662,754,70844,Salaried,Approved,Delhi
Aisha,40,85944,823,867231,Salaried,Approved,Ahmedabad
Aisha,33,43776,759,640104,Salaried,Rejected,Mumbai
Rohan,48,64402,682,476329,Salaried,Approved,Hyderabad
Aisha,53,89079,577,932937,Business,Approved,Chennai
Kabir,39,48073,778,310659,Salaried,Approved,Ahmedabad
Priya,24,121299,671,514387,Self-Employed,Rejected,Hyderabad
Aditya,60,50749,606,292428,Business,Rejected,Ahmedabad
Riya,41,136892,558,825255,Business,Rejected,Delhi
Imran,32,92290,690,635038,Business,Approved,Bangalore
Ananya,36,133427,711,153397,Salaried,Approved,Bangalore
Priya,35,61337,624,310625,Business,Approved,Bangalore
Ananya,48,65661,501,936187,Salaried,Rejected,Delhi
Rohan,37,27836,774,647747,Business,Approved,Chennai
Arjun,31,32204,573,291331,Self-Employed,Approved,Mumbai
Rahul,46,31317,514,310611,Salaried,Approved,Chennai
Ananya,52,117890,495,433398,Self-Employed,Rejected,Chennai
Kabir,24,130378,750,329731,Business,Approved,Mumbai
Arjun,62,132193,801,757897,Self-Employed,Approved,Chennai
Kabir,26,102821,767,213860,Self-Employed,Rejected,Chennai
Arjun,41,55483,711,889683,Salaried,Rejected,Kolkata
Riya,58,36944,577,912239,Business,Rejected,Chennai
Arjun,35,120581,802,375121,Business,Rejected,Hyderabad
Aman,60,118447,690,165422,Self-Employed,Rejected,Kolkata
Neha,43,90034,512,987570,Self-Employed,Rejected,Ahmedabad
Fatima,53,107811,782,187846,Self-Employed,Approved,Ahmedabad
Fatima,28,122646,660,190643,Salaried,Rejected,Chennai
Arjun,36,66411,517,59707,Salaried,Rejected,Kolkata
Karan,41,30444,598,211315,Salaried,Rejected,Chennai
Rohan,53,130994,633,750076,Business,Rejected,Ahmedabad
Aisha,25,65117,547,769153,Salaried,Approved,Ahmedabad
Fatima,58,29973,505,96275,Salaried,Rejected,Hyderabad
Sara,27,136356,475,818270,Salaried,Rejected,Delhi
Karan,55,102843,556,90123,Self-Employed,Rejected,Ahmedabad
Riya,36,97726,717,169413,Self-Employed,Rejected,Kolkata
Aisha,26,94132,800,420379,Self-Employed,Rejected,Mumbai
Neha,63,102491,645,400299,Self-Employed,Approved,Delhi
Rahul,54,29492,456,552443,Salaried,Approved,Kolkata
Imran,61,97610,507,755932,Business,Rejected,Hyderabad
Priya,50,52627,630,490375,Self-Employed,Rejected,Mumbai
Riya,22,94922,563,102131,Self-Employed,Rejected,Kolkata
Arjun,27,109088,580,413519,Self-Employed,Rejected,Bangalore
Karan,37,75794,696,326232,Business,Rejected,Mumbai
Aman,54,92515,820,488154,Self-Employed,Approved,Chennai
Aisha,52,142075,501,138081,Self-Employed,Rejected,Hyderabad
Zoya,43,112665,761,884252,Self-Employed,Approved,Ahmedabad
Rohan,36,146389,834,143747,Business,Rejected,Mumbai
Riya,34,102145,525,67047,Business,Approved,Mumbai
Ananya,48,68421,838,879431,Salaried,Rejected,Bangalore
Ananya,51,129150,573,69323,Business,Approved,Bangalore
Sara,65,98034,696,163524,Business,Rejected,Delhi
Sara,44,62115,730,553826,Business,Approved,Delhi
Zoya,30,59422,790,110373,Salaried,Rejected,Chennai
Aisha,42,67106,462,740156,Salaried,Rejected,Chennai
Ananya,53,122566,818,88249,Business,Approved,Bangalore
Karan,46,107719,684,298409,Business,Approved,Kolkata
Priya,27,76344,559,63830,Salaried,Approved,Hyderabad
Aman,63,32790,464,81361,Business,Rejected,Pune
Aditya,31,105620,607,698503,Salaried,Rejected,Mumbai
Aditya,27,82367,740,643906,Business,Approved,Ahmedabad
Riya,47,123906,648,210016,Business,Rejected,Kolkata
Kabir,27,93402,760,887232,Self-Employed,Approved,Delhi
Kabir,49,126972,617,712528,Self-Employed,Approved,Mumbai
Rohan,36,29896,516,285357,Self-Employed,Rejected,Mumbai
Aisha,49,136819,502,243412,Self-Employed,Rejected,Pune
Rahul,37,38407,714,942171,Business,Rejected,Delhi
Sara,42,34102,661,472101,Self-Employed,Rejected,Mumbai
Ananya,32,53509,746,183263,Self-Employed,Rejected,Hyderabad
Fatima,61,105505,467,662057,Business,Rejected,Ahmedabad
Zoya,26,67779,521,546642,Self-Employed,Rejected,Chennai
Aditya,40,64705,529,65532,Salaried,Rejected,Delhi
Arjun,65,97787,526,313257,Business,Approved,Ahmedabad
Aisha,36,138810,686,296106,Self-Employed,Approved,Pune
Karan,35,148603,487,928285,Salaried,Rejected,Mumbai
Priya,64,74892,773,665682,Salaried,Rejected,Hyderabad
Rohan,63,100202,659,56712,Self-Employed,Approved,Pune
Kabir,26,139472,706,645445,Business,Rejected,Pune
Ananya,41,136017,643,739729,Business,Rejected,Delhi
Aisha,47,98426,732,751581,Salaried,Approved,Hyderabad
Sara,35,59319,490,344548,Salaried,Rejected,Bangalore
Aman,28,148714,737,714260,Salaried,Approved,Hyderabad
Rohan,26,116410,810,292699,Salaried,Approved,Chennai
Riya,58,112623,451,374762,Self-Employed,Approved,Kolkata
Karan,47,25178,743,831021,Self-Employed,Rejected,Mumbai
Arjun,50,38118,601,742670,Business,Rejected,Kolkata
Ananya,22,50943,503,325435,Self-Employed,Rejected,Ahmedabad
Ananya,29,149042,841,209872,Self-Employed,Approved,Chennai
Imran,59,60231,477,527095,Business,Approved,Hyderabad
Priya,49,59802,582,698268,Business,Approved,Kolkata
Zoya,36,104751,504,792411,Salaried,Rejected,Ahmedabad
Karan,26,49356,772,474170,Self-Employed,Approved,Pune
Arjun,22,54379,535,497351,Self-Employed,Approved,Chennai
Karan,65,109659,734,97682,Self-Employed,Rejected,Kolkata
Karan,36,36480,800,927150,Salaried,Approved,Pune
Karan,62,68553,601,476774,Salaried,Approved,Delhi
Karan,23,75921,597,72353,Salaried,Rejected,Hyderabad
Aditya,50,103570,603,969406,Business,Rejected,Ahmedabad
Priya,53,58072,714,122704,Self-Employed,Rejected,Mumbai
Rahul,46,130922,504,76584,Salaried,Rejected,Kolkata
Zoya,25,83263,698,852390,Salaried,Approved,Kolkata
Sara,59,50856,553,905505,Salaried,Rejected,Kolkata
Aisha,25,82979,504,651604,Business,Rejected,Ahmedabad
Arjun,38,105751,462,228489,Salaried,Rejected,Hyderabad
Priya,43,68802,753,493415,Self-Employed,Approved,Hyderabad
Aman,63,111766,715,367758,Business,Rejected,Ahmedabad
Rahul,44,148223,532,289926,Business,Rejected,Pune
Aisha,34,120275,569,427689,Salaried,Rejected,Mumbai
Karan,40,105896,805,885680,Business,Approved,Delhi
Ananya,43,53107,818,454663,Business,Rejected,Pune
Zoya,62,133982,683,296790,Salaried,Approved,Kolkata
Kabir,48,116025,529,336309,Business,Rejected,Kolkata
Karan,33,128911,832,901220,Business,Rejected,Chennai
Karan,42,111671,574,926183,Business,Rejected,Delhi
Priya,56,84406,789,146981,Self-Employed,Rejected,Pune
Karan,38,100563,552,879456,Salaried,Rejected,Kolkata
Sara,49,147844,467,501329,Salaried,Rejected,Chennai
Sara,51,139388,567,914819,Self-Employed,Rejected,Kolkata
Imran,28,75932,519,405468,Salaried,Rejected,Ahmedabad
Rohan,44,123319,584,462242,Self-Employed,Approved,Ahmedabad
Rahul,21,38320,601,744809,Business,Approved,Chennai
Sara,35,103551,817,298865,Self-Employed,Approved,Delhi
Kabir,55,76789,653,833667,Business,Approved,Delhi
Neha,59,134281,782,107420,Self-Employed,Approved,Mumbai
Sara,45,32024,453,100237,Business,Rejected,Pune
Fatima,63,126019,833,108073,Salaried,Approved,Chennai
Arjun,25,135898,749,532002,Salaried,Rejected,Hyderabad
Kabir,29,149198,494,946968,Salaried,Approved,Mumbai
Aisha,62,125110,548,606642,Self-Employed,Rejected,Ahmedabad
Imran,64,114993,812,909746,Business,Approved,Ahmedabad
Sara,64,147181,561,127150,Salaried,Rejected,Hyderabad
Riya,52,113639,688,708607,Salaried,Rejected,Ahmedabad
Arjun,41,119979,664,123617,Business,Approved,Delhi
Arjun,54,96689,519,971474,Salaried,Rejected,Mumbai
Arjun,54,120320,653,911874,Self-Employed,Rejected,Pune
Fatima,61,107535,771,802651,Salaried,Approved,Mumbai
Fatima,37,125214,509,773808,Business,Rejected,Ahmedabad
Rohan,53,49808,612,706068,Business,Rejected,Pune
Arjun,48,60902,457,927239,Salaried,Rejected,Delhi
Kabir,57,121229,566,740580,Salaried,Approved,Chennai
Priya,61,130518,655,894149,Self-Employed,Approved,Pune
Neha,50,101437,583,684402,Business,Rejected,Chennai
Aditya,32,66028,544,694770,Self-Employed,Approved,Hyderabad
Sara,36,130045,832,710386,Self-Employed,Approved,Ahmedabad
Rahul,25,65515,850,283374,Salaried,Approved,Mumbai
Aman,59,117737,716,75712,Self-Employed,Approved,Kolkata
Karan,41,117075,628,672678,Business,Rejected,Mumbai
Aisha,65,141493,535,867887,Self-Employed,Rejected,Kolkata
Aditya,31,145886,632,655161,Salaried,Approved,Delhi
Karan,45,55851,689,226474,Salaried,Approved,Ahmedabad
Zoya,46,120007,461,276874,Salaried,Rejected,Bangalore
Ananya,25,95148,453,233720,Business,Rejected,Chennai
Riya,50,125868,566,806530,Self-Employed,Rejected,Bangalore
Kabir,52,136767,746,381189,Self-Employed,Approved,Pune
Ananya,37,119347,681,332520,Business,Approved,Pune
Fatima,64,53386,650,528202,Salaried,Rejected,Bangalore
Neha,30,71549,651,734653,Self-Employed,Approved,Ahmedabad
Rahul,44,149266,734,355831,Business,Approved,Delhi
Kabir,21,96177,471,429053,Self-Employed,Approved,Bangalore
Priya,57,46774,771,315023,Business,Approved,Delhi
Rohan,31,129775,506,91225,Self-Employed,Approved,Bangalore
Rahul,35,118882,668,420296,Self-Employed,Approved,Chennai
Zoya,51,42528,453,117164,Business,Rejected,Kolkata
Neha,29,96404,690,315692,Business,Approved,Pune
Neha,52,105356,807,500763,Salaried,Approved,Ahmedabad
Rahul,60,120861,824,393133,Self-Employed,Approved,Chennai
Aditya,22,72635,491,83933,Business,Rejected,Pune
Rahul,29,41884,669,969720,Salaried,Rejected,Bangalore
Aisha,34,79832,455,523743,Salaried,Rejected,Delhi
Imran,30,122756,784,604641,Salaried,Rejected,Mumbai
Rohan,63,60614,799,199260,Business,Approved,Hyderabad
Kabir,42,130759,554,652213,Salaried,Rejected,Ahmedabad
Fatima,56,28949,760,167290,Self-Employed,Approved,Ahmedabad
Zoya,48,105244,647,926765,Business,Rejected,Kolkata
Aditya,21,57601,555,949812,Salaried,Rejected,Hyderabad
Rohan,25,148583,459,458456,Salaried,Rejected,Ahmedabad
Aman,21,29014,801,623146,Self-Employed,Rejected,Hyderabad
Zoya,56,28600,501,395188,Business,Rejected,Pune
Kabir,30,101035,661,920460,Business,Rejected,Delhi
Fatima,39,37568,510,426087,Salaried,Rejected,Chennai
Neha,60,100123,811,485895,Salaried,Approved,Bangalore
Aisha,42,73821,531,782043,Salaried,Approved,Delhi
Priya,41,90957,730,252486,Self-Employed,Rejected,Kolkata
Karan,43,145747,588,826124,Salaried,Rejected,Hyderabad
Aisha,32,148000,624,832397,Business,Rejected,Bangalore
Fatima,27,36395,509,395623,Salaried,Rejected,Chennai
Priya,32,85687,678,788327,Business,Approved,Delhi
Rahul,26,83345,591,607343,Business,Rejected,Mumbai
Ananya,37,144075,633,891316,Business,Rejected,Mumbai
Kabir,28,134677,728,502739,Salaried,Rejected,Hyderabad
Zoya,32,104842,562,435850,Business,Rejected,Chennai
Riya,63,120792,636,675221,Salaried,Approved,Mumbai
Arjun,57,78315,676,386776,Self-Employed,Rejected,Kolkata
Zoya,27,114210,546,873399,Self-Employed,Approved,Bangalore
Sara,42,86307,660,199732,Self-Employed,Approved,Hyderabad
Rohan,26,75994,450,626184,Business,Rejected,Chennai
Imran,23,129594,837,164325,Self-Employed,Approved,Delhi
Imran,33,74665,813,597029,Business,Approved,Ahmedabad
Priya,38,85097,671,763827,Business,Approved,Pune
Priya,21,115027,703,344401,Self-Employed,Rejected,Pune
Aman,57,104206,836,720093,Self-Employed,Approved,Delhi
Ananya,65,76635,474,871187,Salaried,Rejected,Bangalore
Karan,55,140596,715,759493,Self-Employed,Approved,Delhi
Rohan,53,110453,503,622625,Self-Employed,Rejected,Bangalore
Ananya,46,116314,574,103634,Business,Rejected,Mumbai
Aman,36,90069,750,348390,Business,Rejected,Hyderabad
Aisha,50,114652,778,741480,Self-Employed,Approved,Hyderabad
Aman,49,77820,747,999618,Salaried,Approved,Ahmedabad
Sara,39,110746,568,362180,Self-Employed,Rejected,Chennai
Imran,65,76249,465,889209,Business,Rejected,Hyderabad
Fatima,60,92597,618,707116,Business,Rejected,Mumbai
Ananya,44,91359,610,522320,Business,Rejected,Bangalore
Zoya,42,79609,790,886101,Business,Approved,Pune
Rohan,34,65184,796,90834,Self-Employed,Approved,Bangalore
Karan,62,112808,500,895540,Business,Rejected,Kolkata
Rahul,27,140364,801,717755,Salaried,Rejected,Chennai
Imran,52,91566,723,278497,Self-Employed,Approved,Delhi
Aman,53,67145,594,64317,Salaried,Rejected,Bangalore
Kabir,29,97656,620,765252,Salaried,Approved,Delhi
Aman,64,130009,651,380365,Salaried,Approved,Delhi
Kabir,65,112945,813,397093,Salaried,Approved,Hyderabad
Priya,37,102887,803,106235,Salaried,Rejected,Delhi
Aman,38,88186,699,128471,Self-Employed,Rejected,Ahmedabad
Rohan,23,101698,574,794867,Self-Employed,Rejected,Chennai
Aditya,23,144701,526,88532,Salaried,Approved,Ahmedabad
Ananya,25,50501,664,374186,Self-Employed,Rejected,Chennai
Arjun,46,39569,842,217895,Salaried,Rejected,Bangalore
Aman,61,44329,694,759886,Business,Rejected,Mumbai
Kabir,22,82357,826,474905,Salaried,Approved,Delhi
Zoya,55,110079,571,738091,Business,Rejected,Mumbai
Aditya,39,79951,735,778733,Self-Employed,Rejected,Bangalore
Fatima,44,73459,615,900687,Self-Employed,Approved,Chennai
Zoya,34,117496,620,499528,Salaried,Rejected,Kolkata
Imran,34,55420,780,193548,Self-Employed,Rejected,Ahmedabad
Neha,57,119787,757,114714,Self-Employed,Approved,Ahmedabad
Kabir,65,122233,575,469752,Business,Rejected,Ahmedabad
Rohan,48,141626,738,68215,Salaried,Approved,Delhi
Aisha,44,149373,622,759397,Salaried,Approved,Ahmedabad
Sara,48,109320,686,74911,Business,Rejected,Pune
Aisha,32,30068,478,267271,Business,Rejected,Bangalore
Arjun,50,82202,756,548727,Salaried,Approved,Pune
Arjun,56,110072,549,769183,Salaried,Rejected,Bangalore
Aman,59,45650,745,446282,Business,Approved,Delhi
Aisha,35,28262,695,139170,Salaried,Rejected,Delhi
Rohan,24,142665,736,182040,Salaried,Rejected,Bangalore
Aman,38,48832,682,867264,Salaried,Approved,Chennai
Kabir,52,121382,727,611457,Self-Employed,Rejected,Delhi
Neha,24,77458,549,208047,Salaried,Rejected,Mumbai
Fatima,47,100618,733,105591,Self-Employed,Approved,Hyderabad
Rahul,44,90964,746,389784,Salaried,Approved,Hyderabad
Aditya,57,79651,804,911840,Salaried,Rejected,Ahmedabad
Rohan,49,45398,805,708114,Self-Employed,Approved,Chennai
Aditya,34,84381,731,538401,Business,Approved,Hyderabad
Ananya,21,82870,451,899832,Business,Rejected,Hyderabad
Rohan,50,85050,847,959668,Salaried,Approved,Ahmedabad
Kabir,30,96533,606,212595,Self-Employed,Rejected,Mumbai
Karan,53,129418,525,986987,Self-Employed,Rejected,Pune
Ananya,37,40666,674,78149,Salaried,Approved,Chennai
Karan,25,109603,714,494853,Salaried,Approved,Chennai
Karan,55,92542,455,883511,Salaried,Rejected,Pune
Kabir,45,65057,691,962203,Business,Rejected,Chennai
Aditya,50,101366,718,250181,Salaried,Rejected,Delhi
Aditya,29,97960,800,428497,Salaried,Rejected,Chennai
Arjun,26,134897,654,880265,Salaried,Rejected,Pune
Rahul,60,97924,798,324403,Business,Approved,Mumbai
Sara,65,40532,691,51231,Business,Approved,Ahmedabad
Aisha,44,47354,470,552832,Self-Employed,Rejected,Pune
Riya,51,133397,596,111043,Self-Employed,Approved,Bangalore
Zoya,49,103263,644,525017,Business,Rejected,Delhi
Rahul,47,35910,792,106317,Self-Employed,Approved,Pune
Riya,24,113642,690,103473,Salaried,Rejected,Kolkata
Zoya,22,120225,540,62394,Self-Employed,Approved,Mumbai
Neha,57,87069,533,769404,Business,Rejected,Bangalore
Ananya,23,35735,456,757349,Salaried,Rejected,Kolkata
Fatima,38,109989,685,757200,Business,Rejected,Chennai
Neha,41,102988,833,523227,Business,Approved,Hyderabad
Neha,43,44837,646,745317,Business,Rejected,Hyderabad
Imran,24,61868,492,474110,Self-Employed,Rejected,Pune
Imran,49,63236,470,881882,Business,Approved,Chennai
Karan,36,85107,849,692367,Salaried,Rejected,Kolkata
